unique_id,beschrijvende_id,volledige_naam,Ident_8,lve_nr,Kmp_Rsys,Rijstrook,X_EPSG_31370,Y_EPSG_31370,Lon_EPSG_4326,Lat_EPSG_4326
1362,H182L20,complex Aalst (19) (oostzijde),A0105011,159,0.175,R11,126451.2739,178673.2265,4.33868242,50.91790349
2693,H106L10,Complex nr 1 Gullegem,A0190351,359,0.106,R10,67790.4835,169385.5735,3.201820101,50.82908743
1361,H182L10,complex Aalst (19) (oostzijde),A0105011,159,0.175,R10,126451.2739,178673.2265,4.33868242,50.91790349
2692,H108L10,Complex nr 1 Gullegem,A0190311,359,0.3,R10,67890.307,169357.1823,3.203239224,50.82884628
1360,H192L30,complex Aalst (19) (oostzijde),A0100001,159,19.71,R12,126433.7583,178662.7645,4.33619828,50.91780874
2691,H105L10,Complex nr 1 Gullegem,A0190361,359,0.111,R10,67863.4037,169293.7669,3.202875453,50.82827252
2690,H107L10,Complex nr 1 Gullegem,A0190321,359,0.11,R10,67769.3853,169315.6083,3.201536272,50.82845557
1359,H192L20,complex Aalst (19) (oostzijde),A0100001,159,19.71,R11,126433.7583,178662.7645,4.33619828,50.91780874
1358,H192L10,complex Aalst (19) (oostzijde),A0100001,159,19.71,R10,126433.7583,178662.7645,4.33619828,50.91780874
2689,H102L20,Complex nr 1 Gullegem,A0195031,359,0.876,R11,67851.2409,169354.7813,3.202689247,50.82881922
2688,H102L10,Complex nr 1 Gullegem,A0195031,359,0.876,R10,67851.2409,169354.7813,3.202689247,50.82881922
2687,H101L10,Complex nr 1 Gullegem,A0195022,359,0.884,R10,67842.9445,169314.1895,3.202580546,50.8284532
1355,H107L10,complex Aalst (19) (westzijde),A0105001,158,0.96,R10,125758.7807,179190.831,4.23986422,50.9225212
2686,H192L20,Complex nr 1 Gullegem,A0190001,359,0.877,R11,67847.8611,169341.9503,3.202644138,50.82870342
1354,H106L10,complex Aalst (19) (westzijde),A0105011,158,1.5,R10,125806.5779,179258.3235,4.24661712,50.92313662
2685,H192L10,Complex nr 1 Gullegem,A0190001,359,0.877,R10,67847.8611,169341.9503,3.202644138,50.82870342
1353,H191L30,complex Aalst (19) (westzijde),A0100002,158,19.937,R12,125785.6729,179237.565,4.24365794,50.92294458
2684,H191L20,Complex nr 1 Gullegem,A0190002,359,0.884,R11,67845.11,169327.4667,3.202606775,50.82857283
1374,S162L10,complex Aalst (19) (oostzijde),A0105011,159,0.526,R10,126180.6369,178895.5697,4.30005189,50.91989117
1373,S205L10,complex Aalst (19) (oostzijde),A0100681,159,0.286,R10,126253.1921,178742.9099,4.31046876,50.91852184
1372,S207L10,complex Aalst (19) (oostzijde),A0100641,159,0.26,R10,126172.871,178806.8099,4.29889349,50.91909294
1371,S272L10,complex Aalst (19) (oostzijde),A0105001,159,0.676,R10,126187.763,178818.5107,4.30101754,50.91919874
1370,S251L10,complex Aalst (19) (oostzijde),A0100661,159,0.11,R10,126415.6729,178598.6351,4.33366752,50.91723153
1369,S271L10,complex Aalst (19) (oostzijde),A0100621,159,0.29,R10,126400.1549,178604.8459,4.33145679,50.91728673
1368,S252L10,complex Aalst (19) (oostzijde),A0105001,159,0.961,R10,126414.3515,178636.179,4.33345564,50.91756752
2699,H192L10,Complex nr 3 Nieuwpoort,A0180001,361,22.98,R10,36864.8835,201359.93,2.753092317,51.11124703
1367,S291L30,complex Aalst (19) (oostzijde),A0100002,159,19.69,R12,126424.1329,178650.2651,4.33483748,50.91769599
2698,H191L20,Complex nr 3 Nieuwpoort,A0180002,361,22.97,R11,36850.9939,201377.9489,2.752888141,51.11141452
1366,S291L20,complex Aalst (19) (oostzijde),A0100002,159,19.69,R11,126424.1329,178650.2651,4.33483748,50.91769599
2697,H191L10,Complex nr 3 Nieuwpoort,A0180002,361,22.97,R10,36850.9939,201377.9489,2.752888141,51.11141452
1365,S291L10,complex Aalst (19) (oostzijde),A0100002,159,19.69,R10,126424.1329,178650.2651,4.33483748,50.91769599
2696,H105L10,Complex nr 5 Ieper-Noord,A0190861,360,0.273,R10,47993.7625,174696.3975,2.919407149,50.87368824
1364,H106L10,complex Aalst (19) (oostzijde),A0100671,159,0.281,R10,126357.3127,178762.13,4.32526339,50.9186977
2695,H108L20,Complex nr 5 Ieper-Noord,A0190811,360,0.6,R11,48032.1851,174743.8267,2.919939792,50.87412127
4410,H191L10,Parking Tessenderlo,A0130002,443,52.817,R10,204755.9559,195681.8669,5.149956896,51.6867787
1385,H206L10,complex nr 17 Wetteren,A0102651,160,0.448,R10,112090.4427,185361.1345,3.82895915,50.97726259
1384,H207L10,complex nr 17 Wetteren,A0102641,160,0.6,R10,112057.9771,185324.3501,3.828500693,50.97692981
1383,H292L30,complex nr 17 Wetteren,A0100001,160,35.542,R12,112084.433,185352.9769,3.828868875,50.97718884
1382,H292L20,complex nr 17 Wetteren,A0100001,160,35.542,R11,112084.433,185352.9769,3.828868875,50.97718884
1381,H292L10,complex nr 17 Wetteren,A0100001,160,35.542,R10,112084.433,185352.9769,3.828868875,50.97718884
1380,H291L30,complex nr 17 Wetteren,A0100002,160,35.544,R12,112067.503,185333.1379,3.828628973,50.9770094
4408,H192L10,Parking Tessenderlo,A0130001,443,52.818,R10,204745.4439,195676.5249,5.14980613,51.6863085
4409,H192L20,Parking Tessenderlo,A0130001,443,52.818,R11,204745.4439,195676.5249,5.14980613,51.6863085
1379,H291L20,complex nr 17 Wetteren,A0100002,160,35.544,R11,112067.503,185333.1379,3.828628973,50.9770094
1378,H291L10,complex nr 17 Wetteren,A0100002,160,35.544,R10,112067.503,185333.1379,3.828628973,50.9770094
1377,S161L10,complex Aalst (19) (oostzijde),A0100651,159,0.109,R10,126209.3239,178924.6551,4.30411276,50.9201538
1376,S181L10,complex Aalst (19) (oostzijde),A0100611,159,0.33,R10,126214.167,178919.9073,4.30478321,50.92011132
1375,S162L20,complex Aalst (19) (oostzijde),A0105011,159,0.526,R11,126180.6369,178895.5697,4.30005189,50.91989117
4400,H292L10,N031 Oostendsesteenweg,N0310001,580,7.922,R10,67594.3349,214159.3667,3.188944446,51.2314807
4401,H292L20,N031 Oostendsesteenweg,N0310001,580,7.922,R11,67594.3349,214159.3667,3.188944446,51.2314807
4402,H291L10,N031 Oostendsesteenweg,N0310002,580,7.926,R10,67581.3959,214162.2871,3.188758564,51.23150509
4403,H291L20,N031 Oostendsesteenweg,N0310002,580,7.926,R11,67581.3959,214162.2871,3.188758564,51.23150509
4404,H206L10,N031 Oostendsesteenweg,N0310251,580,0.216,R10,67613.6971,214160.6261,3.189221325,51.23149478
4405,H207L10,N031 Oostendsesteenweg,N0310221,580,0.35,R10,67569.5345,214232.3539,3.188572837,51.23213311
4406,S208L10,N031 Oostendsesteenweg,N0310211,580,0.77,R10,67581.9867,213719.5991,3.188867669,51.22752664
4407,S205L10,N031 Oostendsesteenweg,N0310261,580,0.283,R10,67539.165,213709.4451,3.188254924,51.22742925
4420,H201L10,Halve snede kmpt. 39,7,A0010002,463,39.67,B09,158962.7563,217897.1489,4.497182253,51.27088445
4421,H201L20,Halve snede kmpt. 39,7,A0010002,463,39.67,R10,158962.7563,217897.1489,4.497182253,51.27088445
1396,S182L10,complex nr 14 St-Denijs-Westrem (deel 1:,A0101311,161,0.146,R10,102050.3275,190445.9219,3.685339297,51.2222615
1395,H106L10,complex nr 14 St-Denijs-Westrem (deel 1:,A0101371,161,0.231,R10,102303.437,190223.35,3.688970057,51.2024325
1394,H108L10,complex nr 14 St-Denijs-Westrem (deel 1:,A0101331,161,0.44,R10,102402.4601,190186.5913,3.690391612,51.1992412
1393,H192L30,complex nr 14 St-Denijs-Westrem (deel 1:,A0100001,161,46.555,R12,102265.8249,190215.7043,3.688440591,51.2017458
1392,H192L20,complex nr 14 St-Denijs-Westrem (deel 1:,A0100001,161,46.555,R11,102265.8249,190215.7043,3.688440591,51.2017458
1391,H192L10,complex nr 14 St-Denijs-Westrem (deel 1:,A0100001,161,46.555,R10,102265.8249,190215.7043,3.688440591,51.2017458
1390,H181L20,complex nr 14 St-Denijs-Westrem (deel 1:,A0105031,161,0.229,R11,102307.1891,190209.6119,3.68903088,51.2012322
4419,S105L20,Parking Tessenderlo,A0135001,443,0.626,R10,204403.4167,196117.5371,5.144992631,51.7262711
1389,H181L10,complex nr 14 St-Denijs-Westrem (deel 1:,A0105031,161,0.229,R10,102307.1891,190209.6119,3.68903088,51.2012322
1388,S208L20,complex nr 17 Wetteren,A0102631,160,0.52,R11,112611.419,184945.89,3.83641414,50.9735558
1387,S208L10,complex nr 17 Wetteren,A0102631,160,0.52,R10,112611.419,184945.89,3.83641414,50.9735558
1386,S205L10,complex nr 17 Wetteren,A0102661,160,0.376,R10,112573.9659,184917.2883,3.835889102,50.97330424
4411,H191L20,Parking Tessenderlo,A0130002,443,52.817,R11,204755.9559,195681.8669,5.149956896,51.6867787
4412,H107L10,Parking Tessenderlo,A0139411,443,52.747,R10,204660.1267,195705.465,5.148593281,51.6889528
4413,H107L20,Parking Tessenderlo,A0135011,443,1.702,R10,204664.5767,195711.9877,5.148657805,51.6895725
4414,H106L10,Parking Tessenderlo,A0139402,443,52.805,R10,204787.9617,195717.1539,5.150418792,51.6899202
4415,H106L20,Parking Tessenderlo,A0135001,443,0.73,R10,204778.1285,195714.5473,5.15027812,51.6896952
4416,S108L10,Parking Tessenderlo,A0139411,443,52.256,R10,204353.8323,196096.7073,5.144282097,51.7244454
4417,S108L20,Parking Tessenderlo,A0135011,443,1.203,R10,204361.8157,196101.367,5.144396643,51.7248271
4418,S105L10,Parking Tessenderlo,A0139402,443,52.257,R10,204411.5475,196125.5933,5.145109837,51.7269875
4431,S192L10,Complex nr11 Waaslandhaven Noord,R0020002,290,83.224,R10,144174.8447,219031.3269,4.28527325,51.2811201
4432,S192L20,Complex nr11 Waaslandhaven Noord,R0020002,290,83.224,R11,144174.8447,219031.3269,4.28527325,51.2811201
3101,H191L10,Knooppunt Strombeek-Bever Zuid,A0120002,413,2.329,R10,148186.3965,177868.8541,4.342965554,50.9111455
3100,H150L20,Knooppunt Strombeek-Bever Oost,R0002691,412,2.256,R11,148660.653,178377.337,4.349698782,50.91571495
1399,S192L10,complex nr 14 St-Denijs-Westrem (deel 1:,B4020002,161,0.663,R10,101998.9363,190448.5575,3.684606526,51.2224559
1398,S191L10,complex nr 14 St-Denijs-Westrem (deel 1:,B4020001,161,0.663,R10,102011.6723,190442.2181,3.68478887,51.2218966
1397,S183L10,complex nr 14 St-Denijs-Westrem (deel 1:,A0101411,161,0.43,R10,102063.6061,190483.1143,3.68552367,51.2256156
4422,H201L30,Halve snede kmpt. 39,7,A0010002,463,39.67,R11,158962.7563,217897.1489,4.497182253,51.27088445
4423,H201L10,Halve snede richting Breda kmpt. 35,9,A0010002,326,35.975,R08,155418.9815,217470.5365,4.446398342,51.26709446
4424,H201L20,Halve snede richting Breda kmpt. 35,9,A0010002,326,35.975,R09,155418.9815,217470.5365,4.446398342,51.26709446
4425,H201L30,Halve snede richting Breda kmpt. 35,9,A0010002,326,35.975,R10,155418.9815,217470.5365,4.446398342,51.26709446
4426,H201L40,Halve snede richting Breda kmpt. 35,9,A0010002,326,35.975,R11,155418.9815,217470.5365,4.446398342,51.26709446
4427,H192L10,Halve snede richting Breda,R0010001,311,0.4,R10,154687.8713,217096.359,4.435918479,51.26373483
4428,H192L20,Halve snede richting Breda,R0010001,311,0.4,R11,154687.8713,217096.359,4.435918479,51.26373483
4440,H191L10,E19 snede RSS kmpt 37,9,A0010002,602,37.902,B09,157330.5761,217530.6249,4.473787871,51.26761326
4441,H191L20,E19 snede RSS kmpt 37,9,A0010002,602,37.902,R10,157330.5761,217530.6249,4.473787871,51.26761326
4442,H191L30,E19 snede RSS kmpt 37,9,A0010002,602,37.902,R11,157330.5761,217530.6249,4.473787871,51.26761326
4443,H191L00,Complex Zoersel,A0210002,284,19.743,B09,172926.413,214887.4081,4.697064394,51.24344508
3112,H150L20,Knooppunt Strombeek-Bever Zuid,R0002691,413,1.525,R10,148112.1715,177920.6007,4.341909901,50.91161044
3111,H150L10,Knooppunt Strombeek-Bever Zuid,R0002691,413,1.525,R09,148112.1715,177920.6007,4.341909901,50.91161044
3110,H108L20,Knooppunt Strombeek-Bever Zuid,A0120411,413,0.219,R11,148265.2033,177864.1897,4.344086116,50.91110381
3109,H108L10,Knooppunt Strombeek-Bever Zuid,A0120411,413,0.219,R10,148265.2033,177864.1897,4.344086116,50.91110381
3108,H105L20,Knooppunt Strombeek-Bever Zuid,A0120481,413,0.169,R11,148164.315,177791.769,4.342647929,50.91044627
3107,H105L10,Knooppunt Strombeek-Bever Zuid,A0120481,413,0.169,R10,148164.315,177791.769,4.342647929,50.91044627
3106,H192L30,Knooppunt Strombeek-Bever Zuid,A0120001,413,2.346,R12,148221.4355,177900.1157,4.34346362,50.91142663
3105,H192L20,Knooppunt Strombeek-Bever Zuid,A0120001,413,2.346,R11,148221.4355,177900.1157,4.34346362,50.91142663
500,H304L20,Kennedytunnel (linkeroever),R0010001,104,14.274,R11,149985.2231,210949.3991,4.368545689,51.20850625
3104,H192L10,Knooppunt Strombeek-Bever Zuid,A0120001,413,2.346,R10,148221.4355,177900.1157,4.34346362,50.91142663
501,H304L30,Kennedytunnel (linkeroever),R0010001,104,14.274,R12,149985.2231,210949.3991,4.368545689,51.20850625
3103,H191L30,Knooppunt Strombeek-Bever Zuid,A0120002,413,2.329,R12,148186.3965,177868.8541,4.342965554,50.9111455
502,S205L10,Oprit 4 Ring 2,R0010661,105,0.225,R10,154066.9081,209101.4505,4.426931511,51.19188137
3102,H191L20,Knooppunt Strombeek-Bever Zuid,A0120002,413,2.329,R11,148186.3965,177868.8541,4.342965554,50.9111455
503,H206L10,complex Deurne (2),R0010351,17,0.277,R10,155311.7307,213011.8185,4.444795709,51.22701921
4433,S191L10,Complex nr11 Waaslandhaven Noord,R0020001,290,83.226,R10,144188.8355,219028.9787,4.285473801,51.28109913
504,H291L10,knooppunt Antwerpen-Noord (E19>A12+R1),A0010002,101,35.444,R10,154923.2297,217261.5379,4.439292601,51.26522042
4434,S191L20,Complex nr11 Waaslandhaven Noord,R0020001,290,83.226,R11,144188.8355,219028.9787,4.285473801,51.28109913
505,H291L20,knooppunt Antwerpen-Noord (E19>A12+R1),A0010002,101,35.444,R11,154923.2297,217261.5379,4.439292601,51.26522042
4435,S291L10,Complex nr11 Waaslandhaven Noord,R0020001,290,81.995,R10,143645.4299,217934.6349,4.277704923,51.27125728
506,H207L10,knooppunt Antwerpen-Noord (E19>A12+R1),A0010641,101,0.21,R10,154954.9463,217298.4987,4.439747512,51.26555236
4436,S291L20,Complex nr11 Waaslandhaven Noord,R0020001,290,81.995,R11,143645.4299,217934.6349,4.277704923,51.27125728
507,H207L20,knooppunt Antwerpen-Noord (E19>A12+R1),A0010641,101,0.21,R11,154954.9463,217298.4987,4.439747512,51.26555236
4437,H191L10,E19 snede RSS kmpt 37,1,A0010002,601,37.107,R09,156539.7647,217617.6459,4.462459005,51.26840499
508,S291L10,Knooppunt E19 - A12,R0010002,102,0.493,R11,154397.137,216753.9933,4.431747324,51.26066279
4438,H191L20,E19 snede RSS kmpt 37,1,A0010002,601,37.107,R10,156539.7647,217617.6459,4.462459005,51.26840499
509,S291L20,Knooppunt E19 - A12,R0010002,102,0.493,R12,154397.137,216753.9933,4.431747324,51.26066279
4439,H191L30,E19 snede RSS kmpt 37,1,A0010002,601,37.107,R11,156539.7647,217617.6459,4.462459005,51.26840499
4450,H192L20,R2 Beverentunnel Midden,R0020001,593,81.169,R11,143283.1671,217204.6029,4.272527612,51.26469153
4451,H191L10,R2 Beverentunnel Midden,R0020002,593,81.169,R10,143269.2967,217210.7293,4.272328782,51.26474643
4452,H191L20,R2 Beverentunnel Midden,R0020002,593,81.169,R11,143269.2967,217210.7293,4.272328782,51.26474643
4453,H192L10,R2 Beverentunnel kant Nederland,R0020001,594,81.706,R10,143518.6339,217678.9123,4.275892645,51.2689574
4454,H192L20,R2 Beverentunnel kant Nederland,R0020001,594,81.706,R11,143518.6339,217678.9123,4.275892645,51.2689574
3123,H207L20,Knooppunt Strombeek-Bever West,R0002691,414,0.931,R11,147663.7375,177542.2317,4.33553599,50.90820755
3122,H207L10,Knooppunt Strombeek-Bever West,R0002691,414,0.931,R10,147663.7375,177542.2317,4.33553599,50.90820755
3121,H206L20,Knooppunt Strombeek-Bever West,R0002691,414,3.801,R11,147587.5359,177607.521,4.334452143,50.90878994
3120,H206L10,Knooppunt Strombeek-Bever West,R0002691,414,3.801,R10,147587.5359,177607.521,4.334452143,50.90878994
3119,H291L30,Knooppunt Strombeek-Bever West,R0000002,414,42.96,R12,147647.9237,177560.1857,4.335311037,50.90836889
3118,H291L20,Knooppunt Strombeek-Bever West,R0000002,414,42.96,R11,147647.9237,177560.1857,4.335311037,50.90836889
3117,H291L10,Knooppunt Strombeek-Bever West,R0000002,414,42.96,R10,147647.9237,177560.1857,4.335311037,50.90836889
510,S207L10,Knooppunt E19 - A12,R0010121,102,0.57,R10,154410.3179,216743.1863,4.431937779,51.26056555
3116,H292L30,Knooppunt Strombeek-Bever West,R0000001,414,42.961,R12,147631.4737,177573.3949,4.335077068,50.90848756
511,S207L20,Knooppunt E19 - A12,R0010121,102,0.57,R11,154410.3179,216743.1863,4.431937779,51.26056555
3115,H292L20,Knooppunt Strombeek-Bever West,R0000001,414,42.961,R11,147631.4737,177573.3949,4.335077068,50.90848756
512,H392L10,knooppunt Antwerpen-Noord (A12),A0120001,103,37.262,R10,153937.4341,217151.9273,4.425168001,51.26424287
3114,H292L10,Knooppunt Strombeek-Bever West,R0000001,414,42.961,R10,147631.4737,177573.3949,4.335077068,50.90848756
513,H392L20,knooppunt Antwerpen-Noord (A12),A0120001,103,37.262,R11,153937.4341,217151.9273,4.425168001,51.26424287
3113,H150L30,Knooppunt Strombeek-Bever Zuid,R0002691,413,1.525,R11,148112.1715,177920.6007,4.341909901,50.91161044
514,H392L30,knooppunt Antwerpen-Noord (A12),A0120001,103,37.262,R12,153937.4341,217151.9273,4.425168001,51.26424287
4444,H221L00,Zoersel - Lille,A0210002,50,25.174,B09,178337.877,215224.6189,4.77457699,51.24623512
515,H392L40,knooppunt Antwerpen-Noord (A12),A0120001,103,37.262,R13,153937.4341,217151.9273,4.425168001,51.26424287
4445,H192L10,R2 Beverentunnel kant Gent,R0020001,592,80.63,R10,143045.6771,216726.2181,4.269134291,51.26038889
516,H391L10,knooppunt Antwerpen-Noord (A12),A0120002,103,37.258,R10,153935.8933,217118.9789,4.425145563,51.26394674
4446,H192L20,R2 Beverentunnel kant Gent,R0020001,592,80.63,R11,143045.6771,216726.2181,4.269134291,51.26038889
517,H391L20,knooppunt Antwerpen-Noord (A12),A0120002,103,37.258,R11,153935.8933,217118.9789,4.425145563,51.26394674
4447,H191L10,R2 Beverentunnel kant Gent,R0020002,592,80.63,R10,143032.2995,216733.2343,4.268942518,51.2604518
518,H307L10,knooppunt Antwerpen-Noord (A12),R0010171,103,0.58,R10,153933.1215,217101.7593,4.425105664,51.26379198
4448,H191L20,R2 Beverentunnel kant Gent,R0020002,592,80.63,R11,143032.2995,216733.2343,4.268942518,51.2604518
519,H307L20,knooppunt Antwerpen-Noord (A12),R0010171,103,0.58,R11,153933.1215,217101.7593,4.425105664,51.26379198
4449,H192L10,R2 Beverentunnel Midden,R0020001,593,81.169,R10,143283.1671,217204.6029,4.272527612,51.26469153
4460,H192L20,R2 RSS H20 I04 kmpt 79,99,R0020001,542,79.995,R11,142752.1545,216166.4875,4.2649406,51.2553543
4461,H191L10,R2 RSS H20 I04 kmpt 79,99,R0020002,542,79.995,R10,142744.4103,216170.4823,4.264829594,51.25539012
4462,H191L20,R2 RSS H20 I04 kmpt 79,99,R0020002,542,79.995,R11,142744.4103,216170.4823,4.264829594,51.25539012
4463,H192L10,R2 RSS I03 kmpt 79,24,R0020001,543,79.251,R09,142300.9501,215588.6161,4.258489832,51.25015443
4464,H192L20,R2 RSS I03 kmpt 79,24,R0020001,543,79.251,R10,142300.9501,215588.6161,4.258489832,51.25015443
4465,H192L30,R2 RSS I03 kmpt 79,24,R0020001,543,79.251,R11,142300.9501,215588.6161,4.258489832,51.25015443
3134,H208L20,Knooppunt Groot-Bijgaarden Noord,R0003211,415,0.49,R11,143594.1387,174225.1075,4.277732095,50.87835834
3133,H208L10,Knooppunt Groot-Bijgaarden Noord,R0003211,415,0.49,R10,143594.1387,174225.1075,4.277732095,50.87835834
3132,H291L20,Knooppunt Groot-Bijgaarden Noord,R0000002,415,48.414,R11,143579.6867,174163.5733,4.277527815,50.87780503
3131,H291L10,Knooppunt Groot-Bijgaarden Noord,R0000002,415,48.414,R10,143579.6867,174163.5733,4.277527815,50.87780503
3130,H292L30,Knooppunt Groot-Bijgaarden Noord,R0000001,415,48.406,R12,143563.673,174177.7153,4.277291429,50.87793197
3129,H292L20,Knooppunt Groot-Bijgaarden Noord,R0000001,415,48.406,R11,143563.673,174177.7153,4.277291429,50.87793197
520,S207L00,complex Adinkerke (1),A0180121,1,0.129,P00,26640.3857,196852.99,2.608655257,51.6865663
3128,H292L10,Knooppunt Groot-Bijgaarden Noord,R0000001,415,48.406,R10,143563.673,174177.7153,4.277291429,50.87793197
521,S207L10,complex Adinkerke (1),A0180121,1,0.129,R10,26640.3857,196852.99,2.608655257,51.6865663
3127,S161L20,Knooppunt Strombeek-Bever West,R0000011,414,0.245,R11,147847.5157,177663.173,4.338148245,50.90929403
3126,S161L10,Knooppunt Strombeek-Bever West,R0000011,414,0.245,R10,147847.5157,177663.173,4.338148245,50.90929403
523,S206L10,complex Adinkerke (1),A0180151,1,0.659,R10,26748.1881,196815.2961,2.610205211,51.6834965
3125,S172L10,Knooppunt Strombeek-Bever West,R0002721,414,0.29,R10,147836.437,177609.2461,4.337985443,50.90881062
524,S108L00,complex Adinkerke (1),A0180111,1,0.103,P00,25928.4319,196740.1759,2.598538926,51.6749958
3124,S171L10,Knooppunt Strombeek-Bever West,R0005021,414,0.354,R10,147847.7159,177638.9545,4.338151229,50.90907772
525,S108L10,complex Adinkerke (1),A0180111,1,0.103,R10,25928.4319,196740.1759,2.598538926,51.6749958
4455,H191L10,R2 Beverentunnel kant Nederland,R0020002,594,81.706,R10,143505.7369,217687.1017,4.275707709,51.26903086
526,S118L10,complex Adinkerke (1),A0180001,1,8.78,R09,25805.6361,196723.6551,2.596793198,51.6732481
4456,H191L20,R2 Beverentunnel kant Nederland,R0020002,594,81.706,R11,143505.7369,217687.1017,4.275707709,51.26903086
527,S105L10,complex Adinkerke (1),A0180161,1,0.332,R10,26001.2397,196791.6405,2.599559847,51.6797766
4457,H291L10,R2 RSS H18 I06 kmpt 81,9,R0020002,541,81.928,R10,143603.4883,217882.653,4.277104875,51.27078432
528,H192L10,complex Dansaertlaan,R0000001,26,50.31,R10,143060.6661,172771.1913,4.27017928,50.86528236
4458,H291L20,R2 RSS H18 I06 kmpt 81,9,R0020002,541,81.928,R11,143603.4883,217882.653,4.277104875,51.27078432
529,H192L20,complex Dansaertlaan,R0000001,26,50.31,R11,143060.6661,172771.1913,4.27017928,50.86528236
4459,H192L10,R2 RSS H20 I04 kmpt 79,99,R0020001,542,79.995,R10,142752.1545,216166.4875,4.2649406,51.2553543
4470,H291L20,R2 RSS H22 kmpt 78,87,R0020002,545,78.854,R10,142014.4233,215313.9773,4.254392145,51.24768203
4471,H291L30,R2 RSS H22 kmpt 78,87,R0020002,545,78.854,R11,142014.4233,215313.9773,4.254392145,51.24768203
4472,H192L10,R2 RSS I01 kmpt 78,7,R0020001,546,78.668,R08,141892.3979,215174.3961,4.252647667,51.24642574
4473,H192L20,R2 RSS I01 kmpt 78,7,R0020001,546,78.668,R09,141892.3979,215174.3961,4.252647667,51.24642574
4474,H192L30,R2 RSS I01 kmpt 78,7,R0020001,546,78.668,R10,141892.3979,215174.3961,4.252647667,51.24642574
4475,H291L10,Parking Minderhout,A0010002,441,62.339,R10,173556.7325,234864.1179,4.70740324,51.42296785
4476,H291L20,Parking Minderhout,A0010002,441,62.339,R11,173556.7325,234864.1179,4.70740324,51.42296785
3145,H107L10,Knooppunt Zaventem Zuid,R0002131,417,0.138,R10,156199.7219,175304.1509,4.456862046,50.88805953
3144,H281L20,Knooppunt Groot-Bijgaarden Oost,R0003281,416,0.43,R11,143667.4865,173899.4777,4.278779853,50.87543191
3143,H281L10,Knooppunt Groot-Bijgaarden Oost,R0003281,416,0.43,R10,143667.4865,173899.4777,4.278779853,50.87543191
3142,H208L10,Knooppunt Groot-Bijgaarden Oost,R0003251,416,0.274,R10,143657.4911,173888.6573,4.278638023,50.87533454
3141,H291L20,Knooppunt Groot-Bijgaarden Oost,A0100002,416,0.781,R11,143653.7917,173833.2045,4.278586411,50.874836
3140,H291L10,Knooppunt Groot-Bijgaarden Oost,A0100002,416,0.781,R10,143653.7917,173833.2045,4.278586411,50.874836
530,H192L30,complex Dansaertlaan,R0000001,26,50.31,R12,143060.6661,172771.1913,4.27017928,50.86528236
531,H108L10,complex Dansaertlaan,R0003311,26,0.34,R10,143040.197,172846.1579,4.26988459,50.86595603
3139,H292L20,Knooppunt Groot-Bijgaarden Oost,A0100001,416,0.781,R11,143663.2103,173851.8191,4.278719911,50.87500345
532,H191L10,complex Dansaertlaan,R0000002,26,50.42,R10,143083.9037,172767.8171,4.270509431,50.86525231
3138,H292L10,Knooppunt Groot-Bijgaarden Oost,A0100001,416,0.781,R10,143663.2103,173851.8191,4.278719911,50.87500345
533,H191L20,complex Dansaertlaan,R0000002,26,50.42,R11,143083.9037,172767.8171,4.270509431,50.86525231
3137,H282L10,Knooppunt Groot-Bijgaarden Noord,R0005031,415,0.232,R10,143496.6171,174221.7231,4.276346481,50.87832684
534,H191L30,complex Dansaertlaan,R0000002,26,50.42,R12,143083.9037,172767.8171,4.270509431,50.86525231
3136,H281L20,Knooppunt Groot-Bijgaarden Noord,R0003231,415,0.21,R11,143503.1255,174209.8101,4.276439167,50.87821983
535,H105L10,complex Dansaertlaan,R0003361,26,0.361,R10,143100.583,172812.783,4.270738082,50.86565038
3135,H281L10,Knooppunt Groot-Bijgaarden Noord,R0003231,415,0.21,R10,143503.1255,174209.8101,4.276439167,50.87821983
536,S206L10,complex Dansaertlaan,R0003321,26,0.59,R10,143118.8427,172538.8905,4.271009989,50.86319479
4466,H192L10,R2 RSS I02 kmpt 78,99,R0020001,544,78.977,R10,142109.4325,215393.3791,4.255751098,51.24839702
537,S207L10,complex Dansaertlaan,R0003351,26,0.343,R10,143057.4505,172633.7983,4.270136177,50.86404724
4467,H192L20,R2 RSS I02 kmpt 78,99,R0020001,544,78.977,R11,142109.4325,215393.3791,4.255751098,51.24839702
538,H106L10,complex Dilbeek + Anderlecht Dupuisln (n,R0003551,74,0.159,R10,143845.1383,170418.7809,4.281361693,50.84414417
4468,H192L30,R2 RSS I02 kmpt 78,99,R0020001,544,78.977,R12,142109.4325,215393.3791,4.255751098,51.24839702
539,H106L20,complex Dilbeek + Anderlecht Dupuisln (n,R0005051,74,52.693,R10,143853.3111,170422.5841,4.281477672,50.84417844
4469,H291L10,R2 RSS H22 kmpt 78,87,R0020002,545,78.854,R09,142014.4233,215313.9773,4.254392145,51.24768203
4480,H205L10,Parking Minderhout,A0019411,441,62.243,R10,173563.533,234756.6799,4.707487044,51.422002
4481,S208L10,Parking Minderhout,A0019411,441,61.802,R10,173439.5165,234336.1665,4.705683701,51.41822768
4482,S206L10,Parking Minderhout,A0019402,441,61.376,R10,173235.4255,233977.5983,4.702726874,51.41501333
4483,H191L10,R11 Tunnel kant Borsbeek,R0110001,603,4.127,R10,157416.305,208829.7509,4.474833002,51.18940564
